Duration (in seconds),LocationLatitude,LocationLongitude,QualtricsFraudScore,Age,Male,Female,NonBinary,CollegeEducation,Hispanic,White,Black,Native,Asian,AAPI,RaceNA,LibCon,IncomeUAS,ManipText,ControlText,GovEnvSpend,EnvReg,GovActionRisingTemps,Hopeful,Fearful,Sadness,Helplessness,Guilty,Optimistic,Skepticism,Angry,ImportantLeavePositiveLegacy,ImportantPositiveSocietyImpact,CareFutureGenerationsThoughts,ClimateImpactFutureGenerations,CandidateVote,Serious
291,40.4764,-86.5242,0,31,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,6,50000,"I want to be remembered for how kind and empathetic I was. I want them to understand how strong I was with dealing with a spouse that was in an active addiction and  how it's not always easy to leave an emotional, verbal, and physical relationship. I want them to know that it's ok to not be ok in a relationship with an abuser. Weather they are a man or woman. I just want to be remember for how strong I was when dealing with my husband ",,4,4,4,3,3,3,3,3,3,3,3,4,4,1,4,Kamala Harris,Yes
35,38.9321,-94.4983,0,43,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,3,50000,,,,,,,,,,,,,,,,,,,
61,26.1783,-80.2734,0,45,,Female,,"Yes, I have a college degree",No,,Black or African America,,,,,4,100000,,,,,,,,,,,,,,,,,,,
269,39.923,-82.8664,0,71,Male,,,"No, I do not have a college degree",No,,,,,,Prefer not to respond,1,12500,,,,,,,,,,,,,,,,,,,
36,25.992,-80.2702,0,30,,Female,,"Yes, I have a college degree",Yes,,Black or African America,,,,,4,12500,,,,,,,,,,,,,,,,,,,
896,42.3464,-71.0975,0,46,,Female,,"No, I do not have a college degree",No,,Black or African America,American Indian or Native Alaskan,,,,5,40000,,"First you need 2 eggs of your liking white, brown organic it doesn't matter. Crack the eggs and place them in a bowl. Wisk the egg yolks and whites together until uniform. Then add salt and pepper and a half cup of milk heavy cream can also be used mix the ingredients together. Get a pan or skillet place about 1 1/2 tablespoons of butter in the pan let melt. Add your mixture to the pan. Now add shredded cheese of your choice sharp cheddar is my pick. Once the eggs start to bubble a bit begin to mix in the pan allowing them to blend with the cheese. The eggs will be scrambled in less then two minutes. Remove from her add a little more cheese on top and let melt to your liking. Serve while hot.",3,4,4,1,3,1,4,1,2,3,1,4,4,4,6,Donald Trump,Yes
66,33.4917,-111.9837,0,74,Male,,,"Yes, I have a college degree",No,White,,,,,,4,30000,,,,,,,,,,,,,,,,,,,
102,33.0249,-84.9577,0,21,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,4,100000,,,,,,,,,,,,,,,,,,,
394,38.8464,-77.1457,0,37,Male,,,"Yes, I have a college degree",Yes,,Black or African America,,,,,7,200000,"working hard and smart , achieving my goals and living a life of humbleness.
being able to afford what i want. having many skills for purpose of work. ensuaring love and kindness in the family.being able to solve conflicts in a good and best ways.ensuaring peace among people around u. treating people fairly and equally not tribalism or classes ",,4,4,4,5,5,1,1,1,3,3,1,7,7,7,7,Donald Trump,No
21,40.8171,-73.9392,0,46,,Female,,"Yes, I have a college degree",No,White,,,,,,2,150000,,,,,,,,,,,,,,,,,,,
440,40.1109,-77.035,0,72,,Female,,"No, I do not have a college degree",No,White,,,,,,6,60000,I want to be remembered as basically a good person. That when you were 5 i was there for you and your siblings.   Some people say i have a great resume because of the different thins i have done.  But most of all i am a great supporter of family.  I would like to also be remembered of bearing a good catholic.  A cradle catholic that is always reaching out for more.  I also am sad that you weren’t able to know your grandpa.  He was special and would have taught you so many things.  He knew so much.  I really loved him and you. ,,1,1,4,2,2,2,2,1,2,4,2,7,1,4,2,Donald Trump,Yes
301,42.3673,-83.1329,0,40,,Female,,"No, I do not have a college degree",No,White,,,,,,5,5000,"My kindness and my loving nature that I genuinely always demonstrate with no effort endlessly. Also my generosity and my forgiveness i always show everyone all the time. How i am trustworthy, honest and accountable yet I am down to earth and enjoy having fun in many different atmospheres. I'll be the life of a party yet I have a sensitive side that is capable of immense compassion. ",,5,6,5,3,3,4,4,2,2,4,4,5,5,4,6,I did not vote,Yes
703,35.0984,-89.9813,0,38,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,6,5000,,"I would say in order to cook some eggs first you have to put your eggs in a skillet with grease in it and make sure the greece is real hot then put some salt and pepper on the eggs, stir the egg yolks around in the skillet let it cook for a while and you will have some scrambled eggs cooked and ready to enjoy and serve.",6,5,6,5,5,4,4,4,5,4,4,4,5,5,4,I did not vote,Yes
30,37.8479,-81.9961,0,44,,Female,,"No, I do not have a college degree",No,White,,,,,,1,5000,,,,,,,,,,,,,,,,,,,
340,41.2045,-73.1988,0,61,,Female,,"No, I do not have a college degree",No,White,,,,,,6,75000,"I want to b see remembered for being kind  a hard worker and very friendly, loyal and family oriented. Having human compassion and somewhat adventerous. Take friendships very serious and care about my appearance and health alwaysveilljnv to be a team player and help others in need. Very sensitive and not afraid to show emotions can take criticism ",,3,4,4,3,3,3,3,1,3,3,3,6,6,4,4,Donald Trump,Yes
815,39.116,-94.764,0,48,Male,,,"Yes, I have a college degree",No,White,,,,,,7,75000,,I would heat up hot boiling water Make sure that the water is boiling then add the eggs and set a timer for 5 minutes after the 5 minutes is over pour the water out pour in cold water let's sit for a couple minutes take the egg cracking on the counter peel it over a trash can rinse it off of any shell that is left and serve it on a plate,6,6,5,3,4,3,4,4,3,4,3,5,5,5,5,Someone else,Yes
35,47.2356,-122.5504,0,60,,Female,,"No, I do not have a college degree",No,White,,,,,,4,20000,,,,,,,,,,,,,,,,,,,
453,41.195,-87.1986,0,55,,Female,,"Yes, I have a college degree",No,White,,,,,,7,200000,,"Take a medium sized frying pan out of the cabinet.  Set it on the burner on the stove.  Spray the inside with non-stick spray.  Take 3 eggs out of the refrig, crack them open, empty the contents into a small bowl, add a little milk, whisk with wire whisk, and the pour the eggs into the your frying pan.  Turn the heat on low-medium, stirring the eggs off the bottom as they cook. Gas are done when they are light and fluffy, with no liquid. Serve hot.",2,4,3,1,1,1,1,1,1,1,1,4,4,2,4,Donald Trump,Yes
31,42.6442,-82.8985,0,67,Male,,,"No, I do not have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
614,36.0897,-78.9297,0,69,,Female,,"Yes, I have a college degree",No,,Black or African America,,,,,5,30000,,"In preparation for cooking eggs for breakfast, I usually start with placing small amount of cooking oil in pan. Gather a small vessel and add one egg, a little milk, pepper, shredded cheese and whip with a fork to mix well. Add all ingredients to hot pan and scrambled together until all mixture is well formed, not wet. Then enjoy.",4,4,4,3,2,3,3,1,3,3,1,6,6,6,7,Kamala Harris,Yes
51,40.7252,-73.944,0,41,,Female,,"Yes, I have a college degree",No,White,,,,,,1,200000,,,,,,,,,,,,,,,,,,,
71,29.8304,-95.3786,0,55,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,4,60000,,,,,,,,,,,,,,,,,,,
513,38.8868,-94.8223,0,67,,Female,,"Yes, I have a college degree",No,White,,,,,,5,150000,,"I do not eat eggs and have rarely cooked
them. The only time I made them was for my daughter years ago. I think I scrambled them in a fry pan. I sprayed the pan with oil, cracked the eggs, then used a fork to scramble them over medium heat on the stove. I am fortunate my husband does all the cooking. I hate cooking.",4,5,4,3,3,3,3,2,3,3,3,4,4,4,4,I did not vote,Yes
33,38.7401,-90.6218,0,59,,Female,,"No, I do not have a college degree",No,White,,,,,,4,30000,,,,,,,,,,,,,,,,,,,
13,40.7365,-74.0055,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
24,42.4327,-83.0396,0,62,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,2,50000,,,,,,,,,,,,,,,,,,,
54,36.8366,-76.1624,0,65,Male,,,"Yes, I have a college degree",No,White,,,,,,4,200000,,,,,,,,,,,,,,,,,,,
72,34.0313,-118.3124,0,58,Male,,,"Yes, I have a college degree",Yes,White,,,,,,4,35000,,,,,,,,,,,,,,,,,,,
66,39.094,-76.8172,0,61,,Female,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
68,28.6529,-81.2106,0,75,Male,,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
45,42.2904,-71.0712,0,79,,Female,,"No, I do not have a college degree",No,White,,,,,,4,75000,,,,,,,,,,,,,,,,,,,
44,38.6446,-121.2722,0,44,,Female,,"Yes, I have a college degree",No,White,,,,,,3,35000,,,,,,,,,,,,,,,,,,,
34,41.2327,-96.1138,0,62,Male,,,"Yes, I have a college degree",No,White,,,,,,4,NA,,,,,,,,,,,,,,,,,,,
41,40.476,-79.7355,0,44,,Female,,"Yes, I have a college degree",No,White,,,,,,3,50000,,,,,,,,,,,,,,,,,,,
470,38.3048,-85.5865,0,30,,Female,,"Yes, I have a college degree",No,,,,Asian,,,5,7500,,I tend to make omlette. I started with breaking eggs and seasoning it. Then I put ot onto the pan to fry it. I also added cut onions and chopped mushrooms and chopped tomatoes. Then I can add avocado to the top. I also put some spicy sauce on the top or salsa sauce. It is delicious. I could also made over easy eggs too to put onto potatoes or roasted beef. I love eating omlette a lot. I love eating eggs in general. You just have to season the eggs well before you officially cook it if not there will be no flavor.,5,5,5,3,4,4,3,4,4,4,3,5,5,3,4,Donald Trump,Yes
41,40.6947,-74.2688,0,45,Male,,,"No, I do not have a college degree",No,White,,,,,,4,200000,,,,,,,,,,,,,,,,,,,
33,37.9841,-120.3821,0,44,Male,,,"Yes, I have a college degree",No,,,,Asian,,,3,100000,,,,,,,,,,,,,,,,,,,
88,26.2845,-81.7563,0,76,,Female,,"Yes, I have a college degree",No,White,,,,,,2,40000,,,,,,,,,,,,,,,,,,,
598,32.8685,-97.2863,0,79,Male,,,"No, I do not have a college degree",No,White,,,,,,7,50000,,"Break four eggs into a bowl. Add a splash of milk, a pinch of salt, and a pinch of pepper. Stir with a fork until egg mixture starts to become frothy. Pour mixture in a non stick frying pan that has a tablespoon of olive oil covering bottom of pan that’s been heated over medium. Let egg mixture cook for couple of minutes until begins to solidify. With a spatula toss eggs until entire mixture is solidified. Pour out on plate and season to taste",1,1,1,3,1,1,1,1,2,1,1,2,4,1,1,Donald Trump,Yes
324,33.0326,-96.7859,0,62,Male,,,"Yes, I have a college degree",No,White,,,,,,5,100000,,"The first thing is to grab a skillet big enough to hold 3 eggs.  Then in a separate bowl crack open 3 eggs and add a little milk or cream to the eggs and whisk until well beaten.  Spray the skillet with a non-stick product and pour the eggs into the pan.  On medium heat, let the eggs heat slowly and as the eggs begin to cook, then use a spatula to stir the eggs gently.  Let it continue to cook, stirring only as the eggs show they are getting done.  Add some salt and pepper and when the gas look completely cooked, then remove the eggs onto a skillet.  You can also add some cheese to the eggs and mix those together.",4,3,4,3,1,1,1,1,4,2,1,6,6,6,6,Donald Trump,Yes
58,32.7797,-96.8022,75,68,,Female,,"No, I do not have a college degree",No,White,,,,,,4,75000,,,,,,,,,,,,,,,,,,,
61,39.3248,-76.6062,0,60,,Female,,"No, I do not have a college degree",No,,Black or African America,,,,,4,75000,,,,,,,,,,,,,,,,,,,
1096,40.6189,-79.159,0,49,,Female,,"No, I do not have a college degree",No,White,,,,,,7,75000,,"Put butter in the pan.  Break eggs then fry.  Turn over and fry on the other side.  This is quick and tasty way to cook egggs.

You can also boil the eggs for eight minutes.  Then you can let the!
M cool.  Then crack the eggs and eat.  

Then you can also.  Fry up some eggs and scramble them. Then put in some butter onions peppers.  This is hard to in the time up to cook them .  it is great to put eggs in with rice ",5,5,4,4,1,2,2,2,4,2,2,5,4,3,4,Donald Trump,Yes
70,42.4983,-96.4099,0,66,,Female,,"Yes, I have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
100,40.7641,-74.1654,0,48,Male,,,"Yes, I have a college degree",No,White,,,,,,4,12500,,,,,,,,,,,,,,,,,,,
71,44.6398,-73.1104,0,64,,Female,,"No, I do not have a college degree",No,White,,,,,,4,15000,,,,,,,,,,,,,,,,,,,
26,42.3965,-83.2499,0,49,,Female,,"Yes, I have a college degree",Yes,,Black or African America,,,,,4,100000,,,,,,,,,,,,,,,,,,,
42,33.906,-84.184,0,51,,Female,,"No, I do not have a college degree",No,White,,,,,,1,20000,,,,,,,,,,,,,,,,,,,
44,44.8769,-93.2535,0,68,,Female,,"No, I do not have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
135,32.9259,-80.0226,5,48,,Female,,"Yes, I have a college degree",No,,,,Asian,,,4,200000,,,,,,,,,,,,,,,,,,,
30,29.2866,-81.0869,0,68,Male,,,"No, I do not have a college degree",No,White,,,,,,3,100000,,,,,,,,,,,,,,,,,,,
56,39.9195,-75.1565,0,49,Male,,,"No, I do not have a college degree",No,White,,,,,,3,30000,,,,,,,,,,,,,,,,,,,
22,33.4663,-86.808,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
31,39.4126,-76.5789,0,69,,Female,,"No, I do not have a college degree",No,White,,,,,,2,50000,,,,,,,,,,,,,,,,,,,
34,38.6645,-121.487,0,56,Male,,,"No, I do not have a college degree",No,White,,,,,,3,35000,,,,,,,,,,,,,,,,,,,
370,33.7838,-84.4455,25,67,Male,,,"Yes, I have a college degree",No,,,American Indian or Native Alaskan,,,,5,200000,"I was raised to he a leader and a helper. By that, I mean when something needs being done, I evaluate the situation, take action and, if needed, get others to assist me in completing something that needs to get done.  I am also a giver meaning regardless of what I lead or help other with, I give of myself, my time, and sometimes money if needed to help others who are having a hard time providing. I was born and work on a farm and that is the reason for me being what and who I am. Farmers are taught from early age that life is always about helping others who are in need.",,5,6,6,5,3,2,2,2,4,4,2,6,6,6,6,Kamala Harris,Yes
68,39.6012,-119.2387,0,83,,Female,,"No, I do not have a college degree",No,White,,,,,,4,75000,,,,,,,,,,,,,,,,,,,
30,38.271,-77.5495,0,36,,Female,,"Yes, I have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
90,31.7227,-83.2559,0,32,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,4,15000,,,,,,,,,,,,,,,,,,,
659,39.4889,-77.8889,0,59,,Female,,"Yes, I have a college degree",No,White,,American Indian or Native Alaskan,,,,5,75000,,"Scrambled eggs, crack ed about three eggs into a bowl, as salt and pepper and any other seasonings, you can also add in cheese please for any vegetables that you desire.  Spray a skillet with cooking spray, what about medium heat to put in your egg mixture, stroll around with a spatula scraping the bottom occasionally into your eggs are desired consistency. Service with toast sausage links etc.",1,3,1,1,1,1,1,1,1,4,1,3,2,1,2,Donald Trump,Yes
89,33.395,-86.8348,5,42,,Female,,"Yes, I have a college degree",No,,Black or African America,,,,,4,40000,,,,,,,,,,,,,,,,,,,
82,42.17,-71.3651,0,69,,Female,,"Yes, I have a college degree",No,White,,,,,,4,30000,,,,,,,,,,,,,,,,,,,
42,42.3912,-71.0882,0,66,,Female,,"No, I do not have a college degree",No,White,,,,,,4,40000,,,,,,,,,,,,,,,,,,,
54,26.1783,-80.2734,0,72,Male,,,"Yes, I have a college degree",No,White,,,,,,2,NA,,,,,,,,,,,,,,,,,,,
31,42.0305,-88.3781,0,71,,Female,,"Yes, I have a college degree",No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
51,41.5782,-73.415,0,75,Male,,,"No, I do not have a college degree",No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
40,32.213,-110.8279,0,68,,Female,,"Yes, I have a college degree",No,White,,,,,,1,50000,,,,,,,,,,,,,,,,,,,
44,26.6543,-80.1256,0,67,Male,,,"No, I do not have a college degree",No,White,,,,,,1,40000,,,,,,,,,,,,,,,,,,,
29,32.1579,-91.7111,5,40,,Female,,"Yes, I have a college degree",No,,Black or African America,,,,,1,60000,,,,,,,,,,,,,,,,,,,
21,43.1078,-77.4947,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
116,33.5768,-112.2348,25,60,Male,,,"Yes, I have a college degree",No,White,,,,,,1,NA,,,,,,,,,,,,,,,,,,,
51,27.9822,-81.6706,0,64,,Female,,"Yes, I have a college degree",Yes,White,,,,,,4,30000,,,,,,,,,,,,,,,,,,,
46,38.8078,-77.0523,0,63,Male,,,"Yes, I have a college degree",No,White,,,,,,3,150000,,,,,,,,,,,,,,,,,,,
470,26.0988,-80.1806,0,76,,Female,,"No, I do not have a college degree",No,White,,,,,,5,35000,,"You need to get a pot of cold water (add salt) and add eggs.  Put on stove on medium heat. Put a wooden spoon across the pot so water won't spill out.  Depending upon if you want eggs to be hard, medium or soft boiled is how many minutes you need to cook eggs after water boils. The harder the eggs, the longer you need to boil. For example, hard - 5 minutes, medium 3-4 minutes, soft boiled 2 minutes. ",7,7,7,4,3,5,2,5,5,3,5,7,7,7,7,Kamala Harris,Yes
